,Unnamed: 0,DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT,DEGREE_0.25,DEGREE_0.50,DEGREE_0.75
621,16757,16758,__label2__,5,Y,Grocery,B001EO777A,"Café Bustelo Decaffeinated Instant Espresso 97 % Caffeine Free, 3.5-Ounce Jars (Pack of 4)",Instant at its best,Anytime.  The whole family loves it.  It's quick and easy to get a truly satisfying coffee experience.  Do yourself a favor and always keep it on the shelf.,670,510,90.0
622,16776,16777,__label2__,3,Y,Grocery,B00AZCNZGE,EZ-Sweetz (2 Pack 1.05oz - Liquid Sweetener 400 Servings/Bottle),"Don""t Let the Cheaper Price Fool You","Twice as much - or more- is required to sweeten anything.  The taste is okay and if you need less of a sweet taste, it would be easier to control than Sweetzfree.",681,542,41.0
623,16778,16779,__label2__,3,Y,Grocery,B000LKVROW,"ST. DALFOUR Organic Tea, Tea Bags, Black Cherry, 1.75-Ounce Bags, 25-Count Boxes (Pack of 6)","Tastes smoky, not like cherries","I was expecting this to be a fruity tea like the Strawberry one which is delicious.  It is more like a black tea with a smoky, almost vanilla like flavor and a little acidity.  It is an OK tea but not the flavor I was looking for.",681,540,49.0
624,16782,16783,__label2__,5,N,Grocery,B003J9QJEA,"Jelly Belly Buttered Popcorn Jelly Beans, 1 Pound",What a great price on a pound of the best tasting jelly beans EVER!,"If you haven't tried these yet, you are totally depriving yourself of the very best jelly bean ever. I cannot get enough of the delicious, delectable buttery taste!",682,634,32.0
625,16806,16807,__label2__,5,Y,Grocery,B000G2UUOS,"Seapoint Farms Dry Roasted Edamame, Sea Salt, 4-Ounce Pouches (Pack of 12)",My 3 year old loves it and so do I,My son will only eat dry crunchy things so I have searched high and low for healthy food and this is a top favorite in our home. It taste great and its good for you. Can't go wrong! We all love it.,682,648,106.0
626,16866,16867,__label2__,5,Y,Grocery,B00CZ2KYRU,2LB Cafe Don Pablo Gourmet Coffee Signature Blend - Medium-Dark Roast Coffee - Whole Bean Coffee - 2 Pound ( 2 lb ) Bag,I think this coffee is the best. I am spoiled and can't drink coffee anywhere else or any other brand!,"I think this coffee is best.  I am spoiled and can't drink coffee anywhere else. I stand longingly over the coffee pot. Urging the coffee pot to go faster.. I am thankful that I can order this from Amazon. Thanks!  I have found that water quality enhances the taste of this coffee even more.  Water from brita pitcher, is what I use, to make this outstanding coffee.   I must take coffee with me every where I go, I can longer just pick up a cup anywhere else.  And the low acidity of the coffee keeps away in stomach or heartburn issues.. Give it a try and you will be pleased!! .",682,646,106.0
627,16910,16911,__label2__,5,Y,Grocery,B004WXBI98,Pez Chocolate Flavored Candy - 8 Sticks Per Package,Chocolate Pez!,Who doesn't love the combo of Pez and chocolate?  I'm a collector so I didn't open this package but I've had it before and it's great!,682,598,27.0
628,16928,16929,__label2__,5,Y,Grocery,B00F73529E,"Kevala Almond Butter Crunchy, 3 Count",This was very good.,"I will definitely order this again.  Almond butter has been hard to find in the grocery stores,  This was very good.",682,643,55.0
629,16936,16937,__label2__,5,Y,Grocery,B00AQEPEA6,Stokes Real Bloody Mary Tomato Ketchup,Ketchup with extra zest!!,"My wife and I were handed this while vacationing in London.  I had asked merely for regular ketchup with my burger and fries, but the server convinced us to try this Stokes Bloody Mary Ketchup ...we wouldn't be disappointed.  It was every bit as good as he said it was.  Highly recommend this over ordinary ketchup!",681,650,115.0
630,16995,16996,__label2__,4,Y,Grocery,B000EVOSE4,"Haribo Gummi Candy Gold-Bears, 5-Pound Bag",Most flavorful of all brands tried,"The best tasting gummi of all brands, but just be sure to brush afterwards.  you can hear the lil bears eating away at your enamel the moment you bite down on them.  Also remember it has RED 40 listed in the ingredients, which is very controversial in the health world.",682,649,100.0
631,17000,17001,__label2__,5,Y,Grocery,B0097FMQVK,Dough Conditioner - 4 Pound Can,"For pastries that say fresher, lighter longer, use this conditioner","I love this dough conditioner, helps make a lighter bread, better cookies, even great cakes. Breads last longer, rolls stay fresher, and cookies are great the next day. So glad I found Honeyville Dough Conditioner.",681,620,123.0
632,17033,17034,__label2__,1,Y,Grocery,B000SAPXEU,"Davidson's Tea Bulk, Herbal Chamomile and Fruit, 16-Ounce Bag",Overpowering citrus rind,"I learned a valuable lesson. Don't buy a POUND of tea unless you are absolutely sure you like the flavor.<br /><br />This tea is just gross. WAY too much citrus rind. I can't even detect the other flavors. Impossible to drink unsweetened, which is how I prefer to drink herbal tea.<br /><br />I wish I would have purchased a small sampler pack instead.<br /><br />As it is, I might have to make some nice drawer sachets out of this tea, or just throw  it away. I can't drink it.",681,614,107.0
633,17071,17072,__label2__,3,N,Grocery,B00I3OG9MI,DRAFT BEER Jelly Belly Jelly Beans - 1.25 Pound Bag (20 Oz),A mixed bag,"Had to get these for the novelty.  They honestly smell like an empty beer can, not totally appetizing, but the smell is dead on.  The important part, the taste, is pretty darn good and I kept eating them so that's a good sign.<br /><br />The aftertaste reminds me a little of Heineken.  The look is a little creepy as well, I don't want to know what they use to get that copper-metallic color into these things.",681,643,122.0
634,17159,17160,__label2__,2,Y,Grocery,B002YJ0118,"Great Northern Popcorn, 2.5-Ounce Portion Packs (Pack of 24)",Perfect size for when you don't need to share. Quality not so good.,"Purchased several of this type of popcorn packs and picked this one for times when I'm eating alone. Every bag I have popped the popcorn tastes stale. I waited to do the review to see if there were any good packs, so far there are none.",677,524,32.0
635,17176,17177,__label2__,5,Y,Grocery,B002TN49F8,"Melitta Café de Europa Gourmet Coffee, Parisian Vanilla Ground, Flavored, 11-Ounce (Pack of 3)",GREAT,We are repeat buyers for this coffee.  We love the flavor and the coffee is very finely ground.  Will continue to buy.,677,536,76.0
636,17194,17195,__label2__,5,Y,Grocery,B004ROIONU,Virginia Brand Vidalia Onion Vinegarette Salad Dressing - 2/24 oz.,AMAZING FLAVOR,"Amazing flavor! For those who dont like creamed based dressings don't shy away from this one, give it a try, it looks like it may be creamy but looks can be deceiving. I don't care for any dressings but this one has won me over.",682,631,131.0
637,17236,17237,__label2__,5,Y,Grocery,B002B87JDA,Ferrara Pan Grapeheads Boxes (Pack of 24),very good and satisfying grape flavor for your sweet tooth,"very good and satisfying grape flavor for your sweet tooth, but make sure you brush/mouthwash/floss afterwards.  These are very sugary and not good on your teeth, but if you eat them in moderation and practice sensible dental hygiene, you'll be just fine :-)",682,621,115.0
638,17241,17242,__label2__,5,Y,Grocery,B009MOI1K6,"Hazelnuts Blanched Roasted Unsalted, 2Lbs - Sincerely Nuts",Hard to find,These hazelnuts are hard to find in their whole form.  They made an excellent garnish on a special desert.  Glad to have found them.,682,619,8.0
639,17266,17267,__label2__,3,Y,Grocery,B004YV7VEO,"Go Raw Live Pumpkin Bar, 10 - 13 gram Bars",Good but EXPENSIVE!,"Taste is good, just you get so little in a bar. Very crispy, four wafer thin bites to a bar. Good taste but very disappointed in the size for the price.",682,596,37.0
640,17269,17270,__label2__,2,Y,Grocery,B001LM11KO,Coppa Ham by Beretta - Hot (1 pound),As good as it was,"Coppa was delicious! Service was slow and shipping cost was more than the Coppa. As good as it was, it was not worth the extra cost of shipping. Will not order this again.",682,432,13.0
641,17276,17277,__label2__,5,Y,Grocery,B008I1XPKA,"Brooklyn Beans Assorted Variety Pack Single-Cup Coffee for Keurig K-Cup Brewers, 40 Count",Great variety!,"This is the first time to buy K-cups, as I just got my brewer, and am very satisfied with the taste of these coffees. Will definitely buy again.",679,603,99.0
642,17326,17327,__label2__,5,Y,Grocery,B00CWTZ408,"Torani Sugar Free Syrup, Classic Caramel, 25.4 Ounce (Pack of 4)",Great price!,Can't beat the price for the size of the bottles. I was buying bottles half the size at a local grocery store for $4 so this seemed like a steal :),663,337,3.0
643,17365,17366,__label2__,5,Y,Grocery,B00AG3V686,"Tim Hortons Coffee 4.33 oz each, pack of 2","Good stuff, eh?","I remember Tim Horton's coffee during my business trips into Canada.  It was always robust and a great morning &#34;wake-up.&#34;<br />Now, with the Tassimo system, I can have Tim Horton's every morning.<br />Just wish I had the donuts that went with the coffee...",679,552,30.0
644,17367,17368,__label2__,1,Y,Grocery,B00EDADC3U,"Brooklyn Bean Roastery Single-cup Coffee for Keurig K-cup Brewers, Express-O, 40-count",No flavor at all,"Absolutely tasteless coffee.<br />As an expresso blend I figured it would be a dark bold coffee, I've drank black tea with more coffee flavor<br />do not buy",669,440,21.0
645,17413,17414,__label2__,3,Y,Grocery,B004CH2122,"Cry Baby Tears (Hard Candy), 5 lb bag",Dont drink and shop!,"In hindsight, shopping on Amazon after a night at the bar was a terrible idea.  5lbs of candy is a bit excessive.",670,330,2.0
646,17423,17424,__label2__,2,Y,Grocery,B001CZ6DQW,Hoody's In-Shell Classic Roast Peanuts Salted 5 Pounds,Terrible!,"Peanuts arrived in stale/rancid condition.  Very disappointed.  Hoody's used to be an excellent product back when they were based in Beaverton, OR.",682,533,4.0
647,17472,17473,__label2__,4,Y,Grocery,B002GWHCNS,"Coffee Bean Direct Indian Monsooned Malabar, Whole Bean Coffee, 5-Pound Bag","Optimal for Cappuccino, Espresso Machines (UPDATE: Be Aware of Roast Date!)","*** Updated Review:  Be Aware of Roast Date to avoid older roast date Beans.  Coffee Beans are to be enjoyed when they are fresh roasted.  They are a perishable product that can go stale.    I have been subscribing to this product, and have often being sent older stored roasted date beans.  Fresh roasted coffee beans reach their ""peak"" at about 2 weeks after roasting, and diminish from there.  My last shipment was 3 month old beans under my 'Subscribe and Save'.  The original beans are quite good, but no longer being 'fresh roasted' by the time I receive them was disappointing   I had to discontinue the Subscribe and Save as a result of this...    How to read a Coffee Bean Direct Date Code at the bottom of 5lb bag:  First off, the ""Expiration Date"" is exactly 1 year from the Roast/Packing Date.    Second, the date code is written as such: (example) ""26714.02 ""  EQUALS ""267""th day of year (20)""14"" . batch ""02"".  267th day of year is Sept 24th; 14 is year 2014; .02 is 2nd batch of day....    Being sent 3 month old beans is the fault of warehouse inventory control.  I believe the vendor does freshly pack his beans, and sends to Amazon warehouse.  Then Amazon stockpiles it into warehouse storage, and ships out older stockpiles...  I really want freshest roast date product, so I have to again change vendor sources...    **** Original Review***  I have been using Malabar Monsooned beans for about 8 Years, and I am glad to have this new source to choose from.  I feel that monsooned malabar is optimal for Cappuccinos, as its smoothness complements micro-foamed milk quite well.  My first pull from this new order had a very nice crema, dark golden colored as hoped for and expected. Smooth and rich.  City Roasted, roasted till the first crack and allowed to rest before finishing, had the characteristics I wanted, not too darkly roasted...  So for people who want to grind their beans via a burr grinder, and pull a golden shot via their dialed in espresso machine, I can recommend this.  I don't use this for drip coffee, so I can't comment on that, but this makes a pretty good cappuccino via my Gaggia Classic.  4.25 Stars",682,619,64.0
648,17501,17502,__label2__,5,Y,Grocery,B00415IRQO,"Better Than Bouillon Organic Chicken Base, Reduced Sodium - 16 oz",This is a wonderful product. I make chicken soup the old-fashioned way,"This is a wonderful product.  I make chicken soup the old-fashioned way, with real, baked chicken.  For added flavor, I add a bit of Better Than Bouillon, and the soup is perfect!  My family and I love it.  Seem pricey, but the jar is long lasting because just a little bit of the product goes a long way.  It's also great to use when you don't have time to bake a chicken for your soup.  Just add some to boiling water, as directed, and include a bit of chopped Italian parsley and olive oil.  Viola!  You have a wonderful chicken broth in just minutes.",681,623,85.0
